,Date,Score,reviews
568,2017年8月16日,3,"最近網路都是滿格,但每玩完一場就說讀取失敗，真的需要多做改善，不然可能會流失掉部分的玩家"
683,2017年8月16日,3,改版更新後一直輸碎片有夠難集
775,2017年8月16日,5,很好玩
702,2017年8月16日,1,資料下載太久， 登不進去
753,2017年8月17日,5,為什麼都讀取失敗
723,2017年8月17日,5,好玩好上手
704,2017年8月17日,3,我剛比賽完，幸運抽獎時就回到等入面了。。。我的碎片。。
600,2017年8月17日,5,只是覺得槍傷害差太多 沒盔甲跟有差很多 希望可以平衡一點
614,2017年8月17日,4,官方，為什麼會有人嗆我呢？然到是因為我太爛嘛？我被嗆真的很不開心╯︿╰
609,2017年8月17日,5,我們網路好到爆～為啥打到一半m數就破百是怎樣？
786,2017年8月18日,5,好好玩
642,2017年8月18日,5,希望你們有多加創造模式讓玩家可以自己創建地圖喔~
646,2017年8月18日,4,很好玩如果有加故事副本就跟棒了
611,2017年8月18日,5,只要是你們製作的遊戲我的覺得好玩不像什麼全**戰
605,2017年8月18日,5,請問一下為什麼全部高排位的玩家的子彈都能穿牆？是不是什麼特色系統？
694,2017年8月18日,5,謝謝。讓我一抽就抽到奪魂鋸感謝
610,2017年8月19日,5,USP可裝消音器嗎 不然沒裝又是哪槍聲怪怪的 遊戲很棒喔
792,2017年8月19日,5,非常不錯，推薦！
658,2017年8月19日,5,有時連結會忽然斷線，但遊戲是好玩
773,2017年8月19日,5,很好玩
781,2017年8月19日,5,真的很好玩。
567,2017年8月20日,3,網路滿格他突然斷掉 然後牌位就降級花錢抽電鋸抽好幾次都抽不到免費也抽不到而是花多少能至少保一隻槍而不是這樣坑錢
613,2017年8月20日,4,挑戰 為甚麼鑽石夠卻無法全開害我損失一大堆得到武士神弓碎片  的機會
770,2017年8月20日,5,好好玩
745,2017年8月20日,5,玩到超爽
789,2017年8月20日,5,可以使用遊客登入嗎？
669,2017年8月20日,5,M249奪魂鋸超猛，但是可不可以新增加特林機槍，可以在商城購買，因為我不能儲值。
798,2017年8月21日,5,很好玩的
564,2017年8月21日,4,武裝精英是一款很棒的遊戲但某些問題要改一下打幾場就會讀取失敗還會打到一半報ping希望能多加改盡
762,2017年8月21日,5,非常好玩
756,2017年8月21日,5,不錯玩喔
695,2017年8月21日,5,免費送永久的槍
794,2017年8月21日,5,超級好玩
621,2017年8月21日,5,槍不會太貴賺錢又很容易讚我喜歡
742,2017年8月21日,5,滿好玩的 讚
692,2017年8月22日,5,我非常喜歡，我可以推給大家玩
638,2017年8月22日,1,芯片勒我18等被坑掉了一個散彈槍再挑戰模式怎加傷害的滿等3個是怎樣
780,2017年8月22日,5,好玩阿
681,2017年8月22日,1,幹三小
782,2017年8月23日,5,繼續加油
668,2017年8月23日,4,轉蛋中槍的機率太低了9連抽沒一把 槍
617,2017年8月23日,3,完全不公平遊戲，尤其是武器和狙擊輔助描準。玩家過度濫用這功能，開火十次就擊斃或擊中敵人十次。希望可以刪掉這功能！！！（很多fps都沒有輔助描準這功能！)
616,2017年8月23日,4,希望模式多一點，地圖更多更大 各種槍械的平衡性改善，還有，不是臺幣戰士也玩得起
736,2017年8月23日,2,進入配對後，手機自動退掉，請問該怎麼處理？
788,2017年8月23日,5,簡單好玩
679,2017年8月23日,5,生化殭屍模式超好玩 連續殺超多活屍跟Boss魔王
697,2017年8月23日,4,希望槍賣便宜一點
589,2017年8月24日,3,我升到傳奇V，可是沒有給我獎勵，我很確定沒有領過。然後線上回報還給我顯示網站錯誤 是怎樣  不要連個排位獎勵也要坑好嗎
765,2017年8月24日,5,超棒 der
634,2017年8月25日,3,一登入一直跳需要更新配置文件然後又重登又跳出，無限循環是在搞什麼
737,2017年8月25日,3,還好.有沒有電競手把支援
671,2017年8月25日,1,幹不給我登上面跟我寫請重登遊戲我重登了還是一樣沒有改欸
604,2017年8月25日,3,特惠的包廂命中率超低我抽了十次沒一個永久別人的中可不可以把命中率提高不然刪遊戲
601,2017年8月25日,4,很棒的遊戲，可惜常常讀取失敗、嚴重累個，一直進不去，希望可以有踢人的功能，副本常遇到掛機或是不打只會耍廢的玩家，只靠一兩個打實在很辛苦，如果可以的話語音也請限制秒數都有人一直開著，像魔音傳腦一直發出怪聲，遊戲音樂也因為這樣還會一直卡住
693,2017年8月25日,1,新手教學裡團競卡住，不能選擇任何東西
561,2017年8月25日,3,特惠的包廂命中率超低我抽了十次沒一個永久別人的中可不可以把命中率提高不然刪遊戲
706,2017年8月25日,3,還好.有沒有電競手把支援
675,2017年8月25日,1,為什麼什麼就不需註冊遊戲玩都還沒完
731,2017年8月26日,4,登不進去，用忘記密碼看不到圖型。
769,2017年8月26日,5,不錯的遊戲
717,2017年8月26日,1,垃圾遊戲 下載沒幾分鍾 就刪了
785,2017年8月26日,5,超好玩
563,2017年8月26日,1,變的不好玩了 房間一進去都是已經開始一段時間的 連爆破模式也是 這是要別人玩什麼 一進去不是分數差距太大 就是隊友全死光 那還不如不要玩
665,2017年8月27日,5,希望不要在送閃光彈  打死鬥打到眼睛痛
655,2017年8月27日,3,覺得更新之後比較難玩。敵人變得不容易殺，對方的槍也不容易掉，覺得以前普普通通的就很好了。
626,2017年8月27日,3,為什麼新手教學的時候要我打一場團隊競技 (自動)     一直按一直按可是沒任何反應      希望改善!
640,2017年8月27日,1,一開始要玩的時候都登不進，爛遊戲。
615,2017年8月28日,2,新地圖 購物廣場 有夠爛  根本看不清楚人在哪裡 就被打死了  拜託 移除掉那個地圖啦
685,2017年8月29日,5,超能對決什麼時候才會出來啊啊啊啊啊啊啊啊啊啊啊啊啊啊！
729,2017年8月29日,1,不能點爛遊戲
618,2017年8月30日,4,希望可以在增加多一點場景，不管是在團戰還是其他的地方，都希望可以有更多的地圖，還有爆破可以增加自動開槍
560,2017年8月30日,1,拜託一下，明明滿格還一直斷 儲值到V6了，連一隻好武器都沒抽不到 很常還這樣不改善  誰還玩的下去！
622,2017年8月31日,2,常常打完就斷線，還有牌位實力分配很不平均ㄧ堆槍神槍王打ㄧ堆精銳新兵
663,2017年8月31日,1,"很少遊戲讓我評分那麼低，10場裡面6,7場都是外掛，遊戲品質很差"
678,2017年8月31日,5,最好的槍game，但東西太貴，下面垃圾，有段時間抽免費也能抽到電鋸
747,2017年9月11日,1,突然要重新玩
612,2017年9月11日,1,不用說了，有錢人的遊戲 你有錢就可以贏這個遊戲了
625,2017年9月12日,4,很不錯，但金幣賺太慢。還有希望可以出劇情跟更多槍
659,2017年9月13日,4,遊戲不錯，地圖少了點，生化模式玩一玩會自帶緩速，嚴重時根本就跟緩步走一樣...
711,2017年9月13日,4,排位都排到五排的 根本無法贏
660,2017年9月13日,5,能拜託你們可買一些槍便宜點不然我會浪費錢 （錢是很難賺的）
608,2017年9月13日,3,遊戲好玩！ 角色化麗經美！ 但外掛太多抓不勝抓啦！  您們是怎樣！  外掛多道靠北靠母！ 您們是很喜歡哦！ 也不抓一下！ 我也花了不少錢買呀！  說多不多啦！ 一萬多罷了！ 在不處理！ 掃當外掛玩家！  我就刪遊戲！…
641,2017年9月14日,5,希望能出更多的槍械，以及跟多豐富的模式
667,2017年9月14日,5,這個遊戲很好玩 你可以用一些鑽石和錢去買一些槍
571,2017年9月14日,2,用心歸用心 但不是每個人都是土豪 轉蛋的耗鑽量 槍的變態程度 網路正常都跑得動 最近不知道為何就跑不動 玩不了 越來越失望
666,2017年9月14日,4,請問要怎麼用貝殼幣序號直接儲值 之前不是可以直接用 現在怎麼不行了？
722,2017年9月15日,5,可以把狙擊的放大加回來嗎？
795,2017年9月15日,1,難玩
703,2017年9月15日,5,用fb無法登入請盡快處理
732,2017年9月16日,5,好玩，廣告在多打一點人更多更好
689,2017年9月16日,3,打一場挑戰就要退出去一次，很麻煩
630,2017年9月16日,2,很坑哦   說為了讓大家好拿碎片  用首勝14鑽拿到  結果好幾次都不給我全開是怎樣  我明明就有鑽  還不給開  好幾次了  到底是要給人拿還是不要
779,2017年9月16日,4,鑽石可以送多點嗎？
657,2017年9月17日,4,這畫質沒有某個槍戰好，地圖也跟某個槍戰差不多
719,2017年9月17日,5,好玩 超讚 槍可以多點會更好
709,2017年9月1日,5,超好玩可是我想玩別的槍戰我刪除了
672,2017年9月20日,2,商城槍枝（永久）賣太貴，1000多點數花不下去…還請把價格調低到500～800點左右. ，相信會有更多玩家回來玩 如果改版槍枝變便宜會在給5星評價。
713,2017年9月20日,3,好多日啦，入到挑戰模式，但入到遊戲畫面就load 唔到
687,2017年9月20日,5,您好 本人在9/20 19：39：40購買30元鑽石 已扣款，鑽石沒進來，請處理，謝謝
718,2017年9月20日,1,希望能加一個遊客登入就好了
624,2017年9月21日,3,閃退卡頓一直跳去別的地方根本沒辦法玩一開始覺得很不錯後面就變成這樣
730,2017年9月22日,1,儲值後無鑽石，是否為詐騙集團
664,2017年9月23日,5,因為我覺得他是一種非常刺激的槍戰遊戲
